Transaction_ID;Account_ID;Transaction_Date;Transaction_Type;Category;Amount
202081;10086;8.07.2023;Debit;Utilities;$139,05
166582;8317;8.07.2023;Debit;Utilities;$37,07
197309;9848;8.07.2023;Deposit;Investment;$3.571,13
167088;8338;8.07.2023;Debit;Online Shopping;$181,92
211218;10528;8.07.2023;Debit;Online Shopping;$299,11
151558;7573;8.07.2023;Debit;Travel;$340,38
192235;9597;8.07.2023;Debit;Travel;$41,39
107002;5345;9.07.2023;Debit;Groceries;$304,31
103911;5190;9.07.2023;Debit;Travel;$206,14
162225;8101;9.07.2023;Debit;Groceries;$79,94
101291;5061;9.07.2023;Debit;Entertainment;$280,84
202077;10086;9.07.2023;Credit;Salary;$4.407,39
117451;5885;9.07.2023;Debit;Groceries;$193,23
133281;6670;9.07.2023;Deposit;Investment;$2.648,54
194567;9722;9.07.2023;Debit;Online Shopping;$181,05
141958;7099;10.07.2023;Debit;Online Shopping;$99,67
187289;9367;10.07.2023;Debit;Travel;$242,66
216377;10779;10.07.2023;Debit;Travel;$36,41
216206;10772;10.07.2023;Debit;Utilities;$120,31
150928;7542;10.07.2023;Debit;Travel;$107,19
118659;5945;10.07.2023;Debit;Utilities;$217,15
110992;5552;10.07.2023;Debit;Entertainment;$213,13
216195;10772;10.07.2023;Credit;Salary;$3.407,94
100368;5020;10.07.2023;Debit;Entertainment;$140,41
161623;8074;10.07.2023;Credit;Salary;$2.531,19
123143;6159;11.07.2023;Debit;Groceries;$260,54
116884;5857;11.07.2023;Credit;Salary;$3.474,03
218265;10880;11.07.2023;Debit;Utilities;$38,03
141427;7070;11.07.2023;Deposit;Investment;$4.451,46
176708;8826;12.07.2023;Debit;Entertainment;$236,30
188940;9445;12.07.2023;Debit;Online Shopping;$52,14
154743;7721;12.07.2023;Debit;Travel;$174,26
102163;5102;12.07.2023;Debit;Entertainment;$297,59
171711;8570;12.07.2023;Debit;Online Shopping;$129,79
142678;7133;12.07.2023;Debit;Utilities;$195,55
147454;7369;12.07.2023;Debit;Travel;$116,16
197238;9846;12.07.2023;Debit;Entertainment;$105,48
104837;5232;12.07.2023;Debit;Utilities;$52,88
140061;7005;12.07.2023;Debit;Online Shopping;$162,81
156923;7833;13.07.2023;Debit;Online Shopping;$304,86
159408;7970;13.07.2023;Credit;Salary;$4.489,96
109330;5461;13.07.2023;Debit;Groceries;$345,11
139243;6964;13.07.2023;Debit;Groceries;$125,45
109679;5482;13.07.2023;Credit;Salary;$3.269,56
148002;7393;13.07.2023;Debit;Online Shopping;$122,88
184898;9246;13.07.2023;Debit;Groceries;$246,10
113461;5680;13.07.2023;Debit;Travel;$52,34
184030;9201;13.07.2023;Debit;Travel;$115,07
117454;5885;13.07.2023;Debit;Groceries;$160,76
180659;9025;14.07.2023;Debit;Entertainment;$195,81
158132;7899;14.07.2023;Debit;Online Shopping;$31,50
178743;8932;14.07.2023;Debit;Groceries;$187,54
129852;6498;14.07.2023;Credit;Salary;$4.207,21
178972;8946;14.07.2023;Debit;Online Shopping;$87,48
109436;5467;14.07.2023;Debit;Groceries;$131,44
151565;7573;14.07.2023;Debit;Entertainment;$309,37
159565;7977;14.07.2023;Debit;Entertainment;$153,78
101294;5061;14.07.2023;Debit;Utilities;$5,71
182501;9119;15.07.2023;Debit;Travel;$281,00
210344;10489;15.07.2023;Debit;Online Shopping;$26,47
157260;7851;15.07.2023;Debit;Entertainment;$21,13
113262;5671;15.07.2023;Debit;Groceries;$47,13
119637;5988;15.07.2023;Credit;Salary;$3.449,59
189998;9494;15.07.2023;Credit;Salary;$5.914,34
167529;8358;15.07.2023;Debit;Entertainment;$257,61
154734;7721;15.07.2023;Debit;Travel;$19,98
142731;7135;15.07.2023;Debit;Utilities;$175,57
181976;9094;15.07.2023;Debit;Entertainment;$208,40
198090;9890;16.07.2023;Debit;Travel;$24,10
212296;10578;16.07.2023;Debit;Groceries;$198,40
133653;6687;16.07.2023;Debit;Groceries;$244,14
197478;9859;16.07.2023;Debit;Entertainment;$324,68
156889;7832;16.07.2023;Debit;Entertainment;$274,56
196462;9808;16.07.2023;Debit;Groceries;$122,38
209770;10458;16.07.2023;Debit;Travel;$76,71
149236;7456;16.07.2023;Credit;Salary;$5.604,67
142642;7132;16.07.2023;Debit;Online Shopping;$76,32
142567;7130;16.07.2023;Debit;Utilities;$102,15
178570;8925;16.07.2023;Debit;Groceries;$74,39
106153;5299;16.07.2023;Credit;Salary;$1.789,46
115023;5760;17.07.2023;Credit;Salary;$2.771,52
119636;5988;17.07.2023;Credit;Salary;$2.388,28
117460;5885;17.07.2023;Debit;Travel;$5,65
169632;8462;17.07.2023;Debit;Entertainment;$105,85
111014;5552;17.07.2023;Debit;Utilities;$277,80
212302;10578;17.07.2023;Debit;Travel;$219,73
204675;10215;18.07.2023;Debit;Travel;$159,43
167218;8344;18.07.2023;Debit;Utilities;$349,12
187368;9371;18.07.2023;Debit;Groceries;$217,20
174341;8701;18.07.2023;Deposit;Investment;$1.833,19
159729;7984;18.07.2023;Deposit;Investment;$4.871,47
109696;5482;18.07.2023;Debit;Groceries;$100,77
104403;5212;18.07.2023;Debit;Online Shopping;$43,29
118424;5935;18.07.2023;Credit;Salary;$4.025,33
123126;6159;18.07.2023;Credit;Salary;$5.788,64
123134;6159;18.07.2023;Debit;Groceries;$68,86
124565;6229;18.07.2023;Debit;Entertainment;$262,21
140566;7027;18.07.2023;Deposit;Investment;$4.781,26
111011;5552;18.07.2023;Debit;Utilities;$132,68
106015;5293;18.07.2023;Debit;Utilities;$302,75
203643;10162;19.07.2023;Debit;Entertainment;$302,24
138052;6902;19.07.2023;Debit;Travel;$121,24
216212;10772;19.07.2023;Debit;Groceries;$159,57
162059;8094;19.07.2023;Credit;Salary;$1.807,85
156109;7791;19.07.2023;Debit;Groceries;$72,30
147196;7358;19.07.2023;Debit;Travel;$253,79
118614;5944;19.07.2023;Credit;Salary;$3.092,66
192246;9597;19.07.2023;Debit;Groceries;$249,77
152255;7604;20.07.2023;Debit;Online Shopping;$327,56
145064;7247;20.07.2023;Debit;Groceries;$153,40
215367;10731;20.07.2023;Debit;Groceries;$340,87
175233;8748;20.07.2023;Debit;Utilities;$92,42
139498;6975;20.07.2023;Deposit;Investment;$1.533,13
156103;7791;20.07.2023;Debit;Travel;$276,69
158159;7900;20.07.2023;Debit;Utilities;$300,91
216211;10772;20.07.2023;Debit;Groceries;$60,80
197240;9846;20.07.2023;Debit;Online Shopping;$317,22
150148;7503;21.07.2023;Debit;Entertainment;$70,32
129620;6487;21.07.2023;Deposit;Investment;$1.066,30
142800;7138;21.07.2023;Debit;Groceries;$65,30
220913;11011;21.07.2023;Debit;Travel;$298,04
116081;5818;22.07.2023;Debit;Groceries;$25,74
159555;7977;22.07.2023;Debit;Online Shopping;$182,41
215385;10732;22.07.2023;Credit;Salary;$3.779,07
146146;7301;22.07.2023;Deposit;Investment;$4.380,95
154963;7735;22.07.2023;Debit;Groceries;$187,60
155717;7772;22.07.2023;Credit;Salary;$2.114,87
183299;9161;22.07.2023;Debit;Travel;$69,12
216357;10779;22.07.2023;Debit;Online Shopping;$153,52
102172;5102;22.07.2023;Debit;Online Shopping;$114,69
200555;10008;22.07.2023;Debit;Utilities;$31,71
130995;6560;23.07.2023;Debit;Entertainment;$182,80
126302;6317;23.07.2023;Debit;Entertainment;$37,86
162190;8100;23.07.2023;Debit;Groceries;$205,05
154935;7734;23.07.2023;Deposit;Investment;$1.687,88
153542;7661;23.07.2023;Debit;Utilities;$138,82
105904;5287;23.07.2023;Debit;Groceries;$308,77
218328;10884;23.07.2023;Debit;Entertainment;$284,43
159390;7970;23.07.2023;Debit;Entertainment;$217,63
109157;5452;23.07.2023;Debit;Entertainment;$83,11
170417;8507;23.07.2023;Debit;Travel;$250,39
136378;6825;23.07.2023;Debit;Utilities;$112,34
170266;8499;23.07.2023;Deposit;Investment;$2.885,50
130709;6543;23.07.2023;Debit;Entertainment;$315,13
204888;10225;23.07.2023;Debit;Travel;$30,46
137319;6868;23.07.2023;Debit;Groceries;$64,69
219914;10962;24.07.2023;Deposit;Investment;$2.492,03
146110;7300;24.07.2023;Credit;Salary;$4.148,99
148009;7394;24.07.2023;Deposit;Investment;$3.154,98
213677;10648;24.07.2023;Debit;Groceries;$85,28
122366;6118;24.07.2023;Debit;Online Shopping;$336,94
101750;5083;24.07.2023;Debit;Online Shopping;$319,47
105928;5288;24.07.2023;Debit;Groceries;$298,09
138064;6902;24.07.2023;Debit;Groceries;$24,27
124568;6229;24.07.2023;Debit;Utilities;$81,59
185574;9280;24.07.2023;Credit;Salary;$5.441,97
139601;6981;25.07.2023;Debit;Travel;$201,81
147206;7358;25.07.2023;Debit;Entertainment;$321,67
188913;9443;25.07.2023;Credit;Salary;$1.881,43
150159;7503;25.07.2023;Debit;Online Shopping;$74,41
124564;6229;25.07.2023;Debit;Entertainment;$106,88
214717;10700;26.07.2023;Debit;Travel;$286,96
108625;5427;26.07.2023;Debit;Entertainment;$240,68
103921;5191;26.07.2023;Credit;Salary;$5.150,16
196761;9822;26.07.2023;Debit;Entertainment;$173,11
174380;8703;26.07.2023;Debit;Travel;$227,93
170382;8506;26.07.2023;Debit;Entertainment;$267,78
121063;6056;26.07.2023;Debit;Online Shopping;$102,37
209979;10469;26.07.2023;Deposit;Investment;$887,82
116364;5835;26.07.2023;Debit;Groceries;$50,08
147204;7358;26.07.2023;Debit;Entertainment;$214,65
208769;10413;26.07.2023;Debit;Utilities;$137,64
150913;7542;27.07.2023;Debit;Travel;$266,17
156894;7832;27.07.2023;Debit;Entertainment;$208,99
139995;7001;27.07.2023;Credit;Salary;$4.606,42
147424;7367;27.07.2023;Debit;Utilities;$206,33
159416;7970;27.07.2023;Debit;Utilities;$208,94
129689;6490;27.07.2023;Debit;Entertainment;$19,81
147410;7367;27.07.2023;Debit;Entertainment;$225,34
188103;9403;28.07.2023;Credit;Salary;$5.337,91
120088;6011;28.07.2023;Credit;Salary;$2.693,61
168127;8386;28.07.2023;Debit;Groceries;$209,07
137278;6867;28.07.2023;Debit;Groceries;$165,22
195486;9763;28.07.2023;Debit;Entertainment;$342,88
204633;10213;28.07.2023;Debit;Utilities;$201,87
102582;5123;28.07.2023;Debit;Travel;$158,34
130989;6559;28.07.2023;Deposit;Investment;$2.612,77
167090;8338;28.07.2023;Debit;Entertainment;$259,15
212280;10578;28.07.2023;Credit;Salary;$2.615,86
126625;6337;28.07.2023;Debit;Travel;$71,00
167096;8338;28.07.2023;Debit;Utilities;$223,30
193186;9646;28.07.2023;Debit;Online Shopping;$150,27
142789;7138;28.07.2023;Debit;Travel;$269,65
118416;5935;28.07.2023;Debit;Travel;$12,45
118405;5933;29.07.2023;Debit;Travel;$13,53
208784;10413;29.07.2023;Debit;Entertainment;$209,43
187290;9367;29.07.2023;Debit;Travel;$73,10
184921;9247;29.07.2023;Debit;Groceries;$302,80
114997;5760;29.07.2023;Debit;Online Shopping;$217,48
142699;7135;29.07.2023;Debit;Utilities;$306,78
113259;5671;30.07.2023;Debit;Groceries;$166,57
127055;6360;30.07.2023;Debit;Groceries;$128,48
155704;7772;30.07.2023;Debit;Utilities;$226,18
106989;5345;30.07.2023;Debit;Entertainment;$178,20
160581;8022;30.07.2023;Debit;Online Shopping;$165,28
100604;5031;30.07.2023;Debit;Entertainment;$75,05
151556;7573;30.07.2023;Debit;Groceries;$246,38
194700;9728;30.07.2023;Debit;Groceries;$272,22
133204;6667;30.07.2023;Debit;Groceries;$49,65
110956;5551;30.07.2023;Debit;Entertainment;$25,50
171751;8571;30.07.2023;Debit;Travel;$105,61
154691;7720;31.07.2023;Debit;Entertainment;$271,23
199905;9977;31.07.2023;Debit;Utilities;$40,76
170494;8509;31.07.2023;Credit;Salary;$2.078,89
212234;10576;31.07.2023;Debit;Travel;$127,94
177003;8841;31.07.2023;Credit;Salary;$1.898,15
149788;7485;31.07.2023;Debit;Online Shopping;$331,50
146169;7302;31.07.2023;Debit;Travel;$313,90
100346;5018;31.07.2023;Debit;Online Shopping;$116,86
126615;6336;31.07.2023;Deposit;Investment;$3.645,25
217598;10846;31.07.2023;Credit;Salary;$4.198,14
108166;5404;31.07.2023;Deposit;Investment;$1.455,60
175925;8784;31.07.2023;Debit;Entertainment;$108,49
143471;7168;31.07.2023;Debit;Groceries;$278,49
171750;8571;31.07.2023;Debit;Utilities;$148,31
186785;9340;31.07.2023;Debit;Online Shopping;$109,75
156414;7810;1.08.2023;Debit;Utilities;$178,11
136354;6824;1.08.2023;Debit;Travel;$97,55
117777;5901;1.08.2023;Debit;Travel;$119,60
108122;5403;1.08.2023;Debit;Groceries;$78,70
104819;5231;1.08.2023;Debit;Utilities;$168,69
202273;10097;1.08.2023;Debit;Utilities;$139,22
108504;5423;1.08.2023;Deposit;Investment;$846,79
113250;5671;1.08.2023;Debit;Travel;$241,31
194617;9724;1.08.2023;Debit;Travel;$184,47
102223;5104;1.08.2023;Debit;Groceries;$232,35
188290;9411;1.08.2023;Debit;Online Shopping;$287,58
133659;6687;2.08.2023;Debit;Entertainment;$70,13
168094;8384;2.08.2023;Debit;Groceries;$339,42
157852;7881;2.08.2023;Deposit;Investment;$4.539,81
167349;8349;2.08.2023;Debit;Online Shopping;$244,00
217584;10846;2.08.2023;Debit;Groceries;$197,69
108509;5424;2.08.2023;Debit;Utilities;$85,96
186577;9328;2.08.2023;Deposit;Investment;$4.975,48
130994;6559;2.08.2023;Deposit;Investment;$2.157,66
117472;5885;2.08.2023;Debit;Utilities;$21,85
146831;7341;2.08.2023;Deposit;Investment;$889,32
147110;7354;3.08.2023;Deposit;Investment;$3.837,52
149221;7456;3.08.2023;Credit;Salary;$4.282,49
212235;10576;3.08.2023;Debit;Online Shopping;$22,24
149763;7485;3.08.2023;Debit;Groceries;$27,71
113446;5680;3.08.2023;Debit;Online Shopping;$331,37
112153;5611;3.08.2023;Debit;Entertainment;$28,10
130677;6542;3.08.2023;Credit;Salary;$2.382,03
219564;10943;4.08.2023;Debit;Groceries;$92,90
205758;10265;4.08.2023;Debit;Entertainment;$75,91
219558;10943;4.08.2023;Credit;Salary;$5.069,03
212242;10576;4.08.2023;Credit;Salary;$5.168,15
212285;10578;4.08.2023;Debit;Groceries;$16,68
171035;8536;4.08.2023;Deposit;Investment;$829,54
190108;9499;4.08.2023;Debit;Entertainment;$295,23
173094;8638;4.08.2023;Debit;Online Shopping;$165,15
141880;7095;5.08.2023;Debit;Groceries;$10,41
197426;9857;5.08.2023;Credit;Salary;$4.020,46
152247;7604;5.08.2023;Debit;Groceries;$239,58
160653;8026;5.08.2023;Debit;Travel;$205,18
100834;5041;5.08.2023;Debit;Travel;$326,73
154936;7734;5.08.2023;Deposit;Investment;$3.950,09
186770;9340;5.08.2023;Debit;Entertainment;$299,21
170305;8501;5.08.2023;Debit;Groceries;$110,40
151068;7548;5.08.2023;Debit;Entertainment;$102,14
118219;5922;6.08.2023;Debit;Utilities;$110,66
162234;8101;6.08.2023;Debit;Utilities;$26,17
180490;9018;6.08.2023;Debit;Online Shopping;$101,65
133318;6672;6.08.2023;Debit;Online Shopping;$329,16
188864;9440;6.08.2023;Debit;Online Shopping;$236,26
133267;6668;6.08.2023;Debit;Groceries;$335,92
131146;6567;6.08.2023;Debit;Online Shopping;$55,76
110998;5552;6.08.2023;Debit;Online Shopping;$345,97
175246;8748;6.08.2023;Debit;Groceries;$19,61
217557;10845;6.08.2023;Debit;Online Shopping;$85,75
130685;6542;7.08.2023;Debit;Travel;$314,10
175252;8748;7.08.2023;Debit;Travel;$111,54
192189;9596;7.08.2023;Debit;Utilities;$304,56
110966;5551;7.08.2023;Debit;Online Shopping;$206,87
150517;7519;7.08.2023;Debit;Entertainment;$274,18
197856;9882;7.08.2023;Debit;Utilities;$83,18
193697;9676;7.08.2023;Debit;Groceries;$344,08
188240;9409;7.08.2023;Debit;Online Shopping;$282,27
200571;10009;7.08.2023;Credit;Salary;$1.563,69
202261;10097;7.08.2023;Credit;Salary;$1.891,38
124653;6233;7.08.2023;Debit;Groceries;$309,90
117439;5883;7.08.2023;Credit;Salary;$1.951,65
126597;6335;7.08.2023;Debit;Online Shopping;$109,81
139796;6990;7.08.2023;Debit;Entertainment;$229,47
176716;8827;8.08.2023;Debit;Groceries;$127,27
212306;10578;8.08.2023;Debit;Online Shopping;$301,03
154989;7736;8.08.2023;Debit;Utilities;$65,04
146396;7315;8.08.2023;Debit;Online Shopping;$244,35
174139;8692;8.08.2023;Debit;Online Shopping;$87,02
216375;10779;8.08.2023;Debit;Entertainment;$341,91
106421;5315;8.08.2023;Credit;Salary;$4.198,62
178246;8906;8.08.2023;Deposit;Investment;$1.635,55
197465;9859;8.08.2023;Debit;Travel;$153,03
110756;5538;8.08.2023;Deposit;Investment;$3.126,43
202069;10085;9.08.2023;Deposit;Investment;$4.139,91
139251;6964;9.08.2023;Debit;Travel;$280,85
212673;10601;9.08.2023;Deposit;Investment;$3.866,88
124588;6230;9.08.2023;Deposit;Investment;$1.066,99
136363;6824;9.08.2023;Debit;Entertainment;$154,38
211584;10545;9.08.2023;Debit;Online Shopping;$204,79
184514;9223;9.08.2023;Debit;Entertainment;$206,88
105991;5291;9.08.2023;Credit;Salary;$5.172,73
151746;7582;10.08.2023;Debit;Online Shopping;$14,23
217398;10834;10.08.2023;Credit;Salary;$2.576,38
185101;9254;10.08.2023;Debit;Online Shopping;$129,26
109169;5452;10.08.2023;Debit;Groceries;$89,87
207296;10340;10.08.2023;Debit;Utilities;$209,25
149352;7462;10.08.2023;Credit;Salary;$3.652,40
173054;8635;10.08.2023;Credit;Salary;$4.913,11
139499;6975;10.08.2023;Deposit;Investment;$1.285,38
171515;8562;10.08.2023;Debit;Online Shopping;$197,07
115009;5760;11.08.2023;Debit;Groceries;$108,42
166322;8303;11.08.2023;Credit;Salary;$2.825,20
168079;8384;11.08.2023;Debit;Travel;$248,55
128032;6409;11.08.2023;Debit;Groceries;$47,95
188252;9409;11.08.2023;Debit;Travel;$44,16
147134;7355;11.08.2023;Debit;Online Shopping;$72,53
194740;9729;11.08.2023;Debit;Groceries;$306,57
174337;8701;11.08.2023;Deposit;Investment;$4.611,58
204884;10225;11.08.2023;Debit;Utilities;$287,63
178712;8931;11.08.2023;Credit;Salary;$3.254,94
112141;5611;11.08.2023;Debit;Utilities;$92,52
126601;6335;11.08.2023;Debit;Utilities;$319,68
129618;6487;11.08.2023;Deposit;Investment;$531,53
142571;7130;12.08.2023;Credit;Salary;$3.512,25
219807;10954;12.08.2023;Debit;Groceries;$141,57
175934;8784;12.08.2023;Debit;Utilities;$327,72
198537;9911;12.08.2023;Debit;Entertainment;$128,06
129854;6498;12.08.2023;Credit;Salary;$2.658,80
134402;6724;12.08.2023;Deposit;Investment;$1.078,29
210373;10489;12.08.2023;Debit;Utilities;$170,70
189962;9492;12.08.2023;Debit;Groceries;$159,50
200551;10008;12.08.2023;Debit;Groceries;$245,00
149364;7463;12.08.2023;Debit;Travel;$8,12
166608;8317;12.08.2023;Credit;Salary;$5.456,00
192608;9617;12.08.2023;Debit;Groceries;$241,23
102691;5128;12.08.2023;Credit;Salary;$2.625,94
156825;7829;12.08.2023;Debit;Travel;$162,19
156832;7829;12.08.2023;Debit;Travel;$317,29
188220;9408;12.08.2023;Debit;Utilities;$102,83
166612;8317;12.08.2023;Credit;Salary;$5.573,59
170312;8501;13.08.2023;Debit;Travel;$91,02
106036;5293;13.08.2023;Debit;Travel;$23,60
139247;6964;13.08.2023;Credit;Salary;$4.149,14
192228;9597;13.08.2023;Debit;Utilities;$125,54
216196;10772;13.08.2023;Credit;Salary;$2.742,48
113430;5678;13.08.2023;Debit;Utilities;$289,83
127040;6360;13.08.2023;Debit;Groceries;$207,61
126321;6318;13.08.2023;Debit;Entertainment;$219,18
105896;5287;13.08.2023;Credit;Salary;$5.308,09
131025;6560;13.08.2023;Debit;Travel;$25,20
178550;8924;13.08.2023;Deposit;Investment;$822,42
172811;8624;13.08.2023;Credit;Salary;$2.022,18
218327;10884;14.08.2023;Debit;Utilities;$16,63
153966;7681;14.08.2023;Debit;Travel;$17,87
217385;10834;14.08.2023;Debit;Utilities;$239,65
167341;8349;14.08.2023;Debit;Entertainment;$205,78
141836;7092;14.08.2023;Deposit;Investment;$3.014,05
209803;10458;14.08.2023;Debit;Travel;$197,62
169618;8462;14.08.2023;Debit;Groceries;$107,87
157820;7880;14.08.2023;Debit;Travel;$300,25
173061;8637;14.08.2023;Deposit;Investment;$4.494,17
184938;9247;14.08.2023;Debit;Utilities;$157,90
116895;5857;15.08.2023;Debit;Groceries;$178,35
159731;7984;15.08.2023;Deposit;Investment;$1.319,19
156742;7825;15.08.2023;Credit;Salary;$4.258,55
219918;10962;15.08.2023;Deposit;Investment;$2.553,49
160571;8022;15.08.2023;Debit;Utilities;$88,62
217581;10846;15.08.2023;Credit;Salary;$1.610,47
162937;8138;15.08.2023;Debit;Entertainment;$250,40
207035;10325;15.08.2023;Deposit;Investment;$934,81
216199;10772;15.08.2023;Debit;Utilities;$66,51
143477;7169;15.08.2023;Deposit;Investment;$3.857,29
197287;9847;16.08.2023;Credit;Salary;$3.753,85
139213;6963;16.08.2023;Credit;Salary;$3.897,18
216207;10772;16.08.2023;Debit;Entertainment;$272,68
157243;7850;16.08.2023;Deposit;Investment;$750,64
133207;6667;16.08.2023;Debit;Utilities;$301,14
147412;7367;16.08.2023;Credit;Salary;$2.018,87
123115;6159;16.08.2023;Debit;Travel;$311,80
117475;5885;16.08.2023;Debit;Entertainment;$349,19
184410;9219;16.08.2023;Credit;Salary;$2.778,59
157850;7880;16.08.2023;Debit;Groceries;$5,67
202090;10087;16.08.2023;Debit;Groceries;$268,57
166609;8317;16.08.2023;Debit;Groceries;$5,84
210367;10489;16.08.2023;Debit;Utilities;$295,49
188891;9441;16.08.2023;Debit;Online Shopping;$97,08
147455;7369;17.08.2023;Debit;Groceries;$86,01
124571;6229;17.08.2023;Debit;Travel;$112,22
153537;7661;17.08.2023;Debit;Online Shopping;$247,30
120098;6011;17.08.2023;Debit;Utilities;$288,46
110340;5514;17.08.2023;Debit;Utilities;$220,26
138057;6902;17.08.2023;Credit;Salary;$1.675,81
106948;5344;17.08.2023;Debit;Utilities;$85,05
219165;10922;17.08.2023;Debit;Utilities;$148,92
148138;7402;17.08.2023;Debit;Utilities;$215,59
171521;8562;17.08.2023;Debit;Online Shopping;$265,38
110179;5505;17.08.2023;Debit;Travel;$141,78
190132;9501;17.08.2023;Debit;Online Shopping;$132,15
138684;6934;17.08.2023;Debit;Groceries;$82,24
170458;8508;18.08.2023;Credit;Salary;$2.224,25
