Account_ID;Customer_ID;Account_Type;Open_Date;Balance
5560;1288;Checking;17.05.2024;$3.613,55
5561;1288;Savings;3.05.2024;$64.415,40
5562;1288;Credit Card;30.01.2024;-$5.794,47
5563;1289;Credit Card;29.01.2025;-$2.751,11
5564;1290;Checking;4.09.2024;$4.790,81
5565;1291;Credit Card;14.06.2024;-$5.657,93
5566;1291;Savings;24.07.2024;$56.896,77
5567;1292;Savings;30.01.2026;$62.408,82
5568;1293;Savings;27.02.2025;$46.571,42
5569;1293;Credit Card;17.03.2025;-$3.485,53
5570;1294;Credit Card;17.04.2025;-$5.796,89
5571;1294;Checking;26.02.2025;$17.268,86
5572;1294;Savings;12.02.2025;$7.078,75
5573;1295;Savings;1.05.2026;$28.130,32
5574;1296;Savings;31.08.2024;$23.216,74
5575;1296;Checking;21.01.2025;$3.719,72
5576;1297;Credit Card;8.03.2026;-$5.293,31
5577;1297;Savings;29.03.2026;$22.195,25
5578;1298;Credit Card;11.02.2026;-$6.852,99
5579;1298;Savings;16.02.2026;$80.632,08
5580;1299;Savings;15.12.2024;$13.177,80
5581;1300;Checking;1.05.2026;$12.363,86
5582;1300;Credit Card;1.05.2026;-$2.630,29
5583;1300;Savings;1.05.2026;$65.107,19
5584;1301;Savings;7.04.2026;$63.454,05
5585;1301;Checking;8.02.2026;$2.310,88
5586;1301;Credit Card;31.03.2026;-$719,14
5587;1302;Credit Card;7.06.2024;-$3.354,16
5588;1302;Checking;8.05.2024;$7.940,02
5589;1302;Savings;4.05.2024;$66.095,33
5590;1303;Savings;14.02.2025;$95.173,87
5591;1303;Checking;22.02.2025;$10.020,85
5592;1304;Savings;15.07.2024;$52.118,72
5593;1305;Savings;6.10.2024;$13.811,79
5594;1305;Credit Card;4.11.2024;-$28,42
5595;1305;Checking;29.10.2024;$9.146,23
5596;1306;Checking;11.08.2024;$16.043,42
5597;1307;Credit Card;23.06.2024;-$290,62
5598;1307;Checking;26.04.2024;$18.197,84
5599;1307;Savings;24.04.2024;$91.777,87
5600;1308;Credit Card;15.09.2025;-$566,39
5601;1308;Savings;24.10.2025;$37.008,19
5602;1309;Savings;30.07.2023;$10.839,61
5603;1310;Savings;23.03.2024;$48.545,76
5604;1310;Credit Card;19.06.2024;-$5.415,05
5605;1311;Credit Card;26.09.2024;-$6.299,28
5606;1312;Credit Card;16.08.2025;-$1.419,06
5607;1313;Credit Card;1.11.2025;-$3.156,06
5608;1313;Savings;15.09.2025;$112.983,44
5609;1313;Checking;16.07.2025;$16.185,90
5610;1314;Savings;22.05.2023;$38.782,62
5611;1314;Credit Card;27.04.2023;-$3.704,86
5612;1314;Checking;10.05.2023;$5.944,55
5613;1315;Savings;31.05.2023;$23.039,63
5614;1315;Credit Card;30.08.2023;-$5.657,18
5615;1316;Credit Card;5.09.2023;-$587,23
5616;1316;Checking;28.09.2023;$11.179,82
5617;1316;Savings;16.10.2023;$57.516,21
5618;1317;Checking;7.07.2025;$15.517,99
5619;1317;Savings;2.03.2025;$30.463,95
5620;1317;Credit Card;24.03.2025;-$6.214,29
5621;1318;Credit Card;22.01.2025;-$5.720,21
5622;1318;Checking;17.11.2024;$12.898,88
5623;1319;Checking;24.02.2026;$15.987,33
5624;1319;Savings;1.05.2026;$13.889,19
5625;1320;Checking;12.06.2024;$19.096,50
5626;1320;Savings;14.05.2024;$8.409,44
5627;1321;Savings;21.03.2025;$19.853,45
5628;1321;Credit Card;15.03.2025;-$5.503,68
5629;1322;Savings;13.07.2023;$63.950,55
5630;1322;Credit Card;11.06.2023;-$5.448,04
5631;1323;Credit Card;7.05.2024;-$1.100,11
5632;1323;Savings;5.08.2024;$29.976,27
5633;1324;Savings;1.03.2025;$84.678,81
5634;1324;Checking;22.03.2025;$19.484,98
5635;1324;Credit Card;30.07.2025;-$5.508,15
5636;1325;Credit Card;28.07.2025;-$5.511,10
5637;1326;Checking;12.09.2025;$2.395,71
5638;1326;Savings;11.09.2025;$5.707,86
5639;1326;Credit Card;6.08.2025;-$2.237,06
5640;1327;Savings;25.11.2025;$17.690,06
5641;1327;Checking;5.02.2026;$3.586,81
5642;1328;Credit Card;12.06.2024;-$2.987,69
5643;1328;Savings;8.08.2024;$61.687,16
5644;1328;Checking;22.09.2024;$3.308,49
5645;1329;Savings;2.05.2025;$44.065,40
5646;1329;Credit Card;20.07.2025;-$6.784,83
5647;1329;Checking;15.05.2025;$6.167,08
5648;1330;Checking;22.11.2025;$18.524,19
5649;1331;Credit Card;11.12.2023;-$2.372,01
5650;1332;Savings;5.06.2025;$27.108,66
5651;1332;Credit Card;28.04.2025;-$5.620,39
5652;1333;Savings;29.03.2025;$65.374,49
5653;1334;Credit Card;1.03.2023;-$3.098,51
5654;1334;Savings;22.02.2023;$119.635,29
5655;1335;Savings;7.05.2025;$41.201,71
5656;1335;Checking;5.06.2025;$12.347,26
5657;1336;Savings;21.11.2023;$20.625,95
5658;1336;Credit Card;30.10.2023;-$219,15
5659;1337;Credit Card;27.04.2026;-$533,68
5660;1337;Savings;18.01.2026;$81.509,89
5661;1337;Checking;13.03.2026;$1.058,87
5662;1338;Credit Card;11.04.2024;-$92,43
5663;1338;Savings;29.07.2024;$63.249,62
5664;1339;Credit Card;12.10.2025;-$6.359,28
5665;1339;Savings;18.08.2025;$10.600,72
5666;1340;Credit Card;1.10.2025;-$208,69
5667;1340;Checking;4.10.2025;$7.388,99
5668;1340;Savings;2.11.2025;$5.708,72
5669;1341;Checking;14.01.2024;$2.912,98
5670;1341;Savings;2.04.2024;$54.154,39
5671;1342;Credit Card;7.05.2023;-$6.289,44
5672;1343;Credit Card;30.11.2023;-$6.938,16
5673;1344;Checking;21.03.2024;$16.646,88
5674;1344;Credit Card;5.08.2024;-$3.092,37
5675;1345;Credit Card;19.11.2023;-$557,60
5676;1345;Savings;18.01.2024;$116.932,24
5677;1345;Checking;19.01.2024;$840,91
5678;1346;Credit Card;8.07.2023;-$6.207,00
5679;1346;Savings;25.05.2023;$16.208,09
5680;1346;Checking;1.06.2023;$4.017,37
5681;1347;Checking;17.10.2023;$17.272,77
5682;1347;Savings;21.11.2023;$100.714,69
5683;1348;Credit Card;9.10.2025;-$6.753,06
5684;1348;Checking;22.12.2025;$6.009,01
5685;1348;Savings;18.11.2025;$40.220,53
5686;1349;Checking;20.12.2025;$190,95
5687;1349;Credit Card;11.03.2026;-$1.555,31
5688;1350;Checking;7.11.2024;$17.197,54
5689;1351;Credit Card;13.07.2024;-$5.335,77
5690;1351;Savings;16.10.2024;$48.517,16
5691;1352;Credit Card;21.03.2025;-$4.894,71
5692;1353;Checking;8.07.2024;$5.609,34
5693;1353;Credit Card;6.03.2024;-$5.641,04
5694;1354;Checking;22.06.2023;$8.108,36
5695;1355;Checking;8.05.2024;$8.744,51
5696;1356;Credit Card;8.04.2025;-$5.429,21
5697;1356;Checking;15.04.2025;$15.810,26
5698;1356;Savings;12.07.2025;$96.568,09
5699;1357;Checking;9.06.2025;$14.800,33
5700;1357;Credit Card;17.05.2025;-$3.338,14
5701;1357;Savings;27.03.2025;$14.578,18
5702;1358;Checking;7.10.2023;$10.141,02
5703;1359;Savings;9.02.2025;$22.091,99
5704;1360;Credit Card;17.03.2024;-$2.004,32
5705;1360;Savings;23.02.2024;$104.763,50
5706;1360;Checking;14.11.2023;$6.330,93
5707;1361;Credit Card;1.05.2026;-$1.442,29
5708;1361;Checking;1.05.2026;$7.470,75
5709;1362;Savings;28.07.2025;$31.696,96
5710;1362;Checking;15.11.2025;$8.544,27
5711;1363;Credit Card;9.04.2026;-$4.556,26
5712;1363;Savings;21.04.2026;$51.907,88
5713;1363;Checking;1.05.2026;$1.967,03
5714;1364;Credit Card;4.04.2025;-$1.605,50
5715;1365;Savings;6.12.2023;$64.419,78
5716;1365;Credit Card;21.01.2024;-$882,47
5717;1365;Checking;2.01.2024;$17.207,27
5718;1366;Savings;24.07.2024;$51.368,63
5719;1367;Credit Card;4.04.2025;-$1.783,54
5720;1368;Savings;28.02.2024;$14.801,88
5721;1368;Credit Card;5.01.2024;-$3.170,97
5722;1368;Checking;21.12.2023;$9.953,71
5723;1369;Savings;19.09.2024;$97.456,96
5724;1369;Checking;19.09.2024;$19.184,41
5725;1369;Credit Card;29.07.2024;-$2.507,01
5726;1370;Credit Card;17.02.2024;-$3.812,73
5727;1371;Credit Card;23.01.2024;-$2.660,81
5728;1372;Credit Card;1.05.2026;-$1.105,71
5729;1372;Checking;11.04.2026;$9.848,70
5730;1372;Savings;1.05.2026;$30.207,69
5731;1373;Savings;6.02.2025;$55.569,19
5732;1374;Savings;22.05.2025;$84.378,78
5733;1375;Savings;28.06.2025;$105.382,00
5734;1375;Checking;18.07.2025;$12.492,51
5735;1375;Credit Card;5.10.2025;-$2.051,37
5736;1376;Checking;26.08.2024;$4.691,61
5737;1376;Credit Card;31.01.2025;-$519,42
5738;1376;Savings;10.08.2024;$43.060,08
5739;1377;Checking;18.12.2025;$1.885,72
5740;1377;Savings;24.12.2025;$30.758,74
5741;1378;Savings;30.04.2025;$103.228,58
5742;1379;Credit Card;1.05.2026;-$5.468,94
5743;1379;Checking;1.05.2026;$12.886,99
5744;1379;Savings;1.05.2026;$40.567,88
5745;1380;Checking;1.05.2026;$12.951,18
5746;1380;Savings;1.05.2026;$51.165,97
5747;1381;Savings;24.09.2024;$13.296,03
5748;1382;Savings;11.10.2025;$39.316,20
5749;1382;Checking;10.10.2025;$6.110,10
5750;1383;Credit Card;23.04.2026;-$3.464,08
5751;1384;Checking;5.11.2024;$1.575,46
5752;1384;Credit Card;4.02.2025;-$4.110,78
5753;1385;Credit Card;14.12.2025;-$2.379,43
5754;1385;Savings;17.08.2025;$11.570,71
5755;1386;Credit Card;6.08.2025;-$3.508,10
5756;1386;Savings;16.11.2025;$100.882,46
5757;1386;Checking;1.12.2025;$1.228,24
5758;1387;Checking;12.11.2023;$3.241,42
5759;1388;Savings;3.04.2023;$28.495,40
5760;1389;Credit Card;3.06.2023;-$2.291,59
5761;1389;Checking;2.07.2023;$841,76
5762;1390;Checking;20.12.2023;$18.948,46
5763;1390;Credit Card;3.01.2024;-$3.580,02
5764;1391;Savings;27.03.2026;$42.172,00
5765;1392;Checking;4.01.2026;$2.220,39
5766;1393;Checking;25.04.2026;$16.935,41
5767;1393;Credit Card;2.04.2026;-$5.044,01
5768;1394;Savings;21.09.2025;$57.063,42
5769;1395;Credit Card;31.01.2024;-$6.063,49
5770;1395;Checking;25.09.2023;$6.136,20
5771;1396;Credit Card;3.07.2024;-$2.831,15
5772;1396;Savings;3.09.2024;$113.519,66
5773;1396;Checking;22.09.2024;$4.860,92
5774;1397;Savings;11.09.2025;$92.189,39
5775;1397;Checking;5.11.2025;$16.037,70
5776;1397;Credit Card;24.07.2025;-$488,77
5777;1398;Savings;5.03.2024;$30.066,20
5778;1398;Checking;18.12.2023;$7.095,98
5779;1398;Credit Card;22.11.2023;-$4.118,44
5780;1399;Savings;12.05.2023;$59.334,72
5781;1400;Checking;26.08.2024;$17.546,29
5782;1400;Savings;5.11.2024;$103.691,91
5783;1401;Savings;14.09.2023;$14.025,82
5784;1401;Credit Card;20.10.2023;-$6.869,90
5785;1401;Checking;19.09.2023;$16.548,46
5786;1402;Savings;5.06.2023;$29.219,03
5787;1402;Checking;15.08.2023;$18.659,01
5788;1402;Credit Card;22.10.2023;-$2.642,78
5789;1403;Savings;10.01.2024;$36.978,58
5790;1404;Checking;1.04.2026;$9.754,39
5791;1404;Savings;10.03.2026;$113.793,52
5792;1405;Credit Card;25.09.2024;-$1.060,03
5793;1405;Checking;3.05.2024;$6.534,18
5794;1406;Credit Card;20.07.2023;-$1.289,63
5795;1407;Credit Card;30.12.2025;-$5.496,51
5796;1407;Savings;4.12.2025;$20.502,54
5797;1407;Checking;14.02.2026;$211,12
5798;1408;Savings;15.05.2025;$99.343,52
5799;1408;Checking;31.05.2025;$8.388,08
5800;1409;Savings;1.05.2026;$59.529,92
5801;1410;Credit Card;26.07.2025;-$2.058,79
5802;1411;Savings;22.11.2024;$34.818,41
5803;1412;Savings;16.02.2024;$116.218,20
5804;1413;Credit Card;16.10.2024;-$779,73
5805;1413;Savings;1.09.2024;$76.140,31
5806;1413;Checking;26.10.2024;$14.872,15
5807;1414;Savings;16.04.2025;$51.466,27
5808;1414;Checking;1.04.2025;$15.069,47
5809;1414;Credit Card;16.05.2025;-$2.423,63
5810;1415;Credit Card;17.09.2024;-$255,38
5811;1415;Checking;5.10.2024;$5.622,16
5812;1416;Credit Card;6.10.2023;-$709,26
5813;1416;Savings;20.11.2023;$76.487,20
5814;1416;Checking;24.11.2023;$4.702,89
5815;1417;Savings;13.06.2024;$15.508,01
5816;1418;Savings;16.12.2024;$35.239,52
5817;1418;Credit Card;26.04.2025;-$3.882,59
5818;1419;Credit Card;1.06.2023;-$2.236,09
5819;1420;Checking;1.02.2024;$15.083,15
5820;1420;Credit Card;21.12.2023;-$6.704,74
5821;1420;Savings;2.03.2024;$14.632,02
5822;1421;Savings;10.01.2025;$94.273,87
5823;1421;Checking;21.05.2025;$1.083,93
5824;1422;Credit Card;1.05.2026;-$2.838,66
5825;1422;Savings;1.05.2026;$83.730,19
5826;1423;Savings;13.02.2024;$63.996,26
5827;1423;Checking;2.04.2024;$12.214,61
5828;1424;Credit Card;1.05.2026;-$779,50
5829;1424;Savings;1.05.2026;$70.459,33
5830;1425;Checking;1.05.2026;$18.109,70
5831;1425;Credit Card;24.03.2026;-$4.194,36
5832;1426;Savings;17.12.2024;$95.027,16
5833;1426;Checking;2.10.2024;$7.178,26
5834;1426;Credit Card;2.02.2025;-$3.856,00
5835;1427;Checking;26.05.2023;$18.924,09
5836;1428;Savings;20.12.2025;$54.507,54
5837;1428;Checking;21.01.2026;$274,64
5838;1428;Credit Card;4.02.2026;-$6.137,66
5839;1429;Credit Card;3.12.2023;-$4.262,75
5840;1429;Checking;30.09.2023;$5.070,14
5841;1430;Credit Card;27.02.2026;-$1.107,55
5842;1431;Credit Card;10.11.2024;-$5.912,16
5843;1431;Savings;6.09.2024;$114.397,52
5844;1431;Checking;23.11.2024;$16.495,27
5845;1432;Savings;1.05.2026;$66.261,64
5846;1432;Checking;1.05.2026;$7.639,41
5847;1433;Checking;9.10.2024;$7.112,56
5848;1433;Credit Card;18.12.2024;-$2.364,09
5849;1433;Savings;16.11.2024;$45.171,92
5850;1434;Credit Card;28.09.2023;-$6.529,81
5851;1435;Savings;18.06.2024;$91.877,37
5852;1435;Credit Card;14.05.2024;-$4.049,09
5853;1435;Checking;13.02.2024;$5.694,03
5854;1436;Checking;5.09.2024;$4.479,38
5855;1436;Credit Card;28.10.2024;-$231,80
5856;1437;Checking;10.03.2025;$7.370,20
5857;1438;Credit Card;24.05.2023;-$375,97
5858;1439;Checking;14.10.2024;$793,23
5859;1440;Savings;9.12.2024;$108.442,88
5860;1440;Checking;7.10.2024;$14.053,53
5861;1440;Credit Card;24.10.2024;-$1.068,40
5862;1441;Credit Card;2.11.2025;-$614,93
5863;1442;Savings;24.08.2025;$89.446,33
5864;1443;Savings;13.10.2025;$70.971,28
5865;1443;Checking;20.09.2025;$7.181,06
5866;1444;Checking;1.05.2026;$19.548,02
5867;1445;Checking;23.11.2025;$13.129,85
5868;1445;Savings;4.12.2025;$21.276,72
5869;1445;Credit Card;16.11.2025;-$464,05
5870;1446;Credit Card;21.02.2024;-$1.391,23
5871;1446;Checking;25.02.2024;$7.983,06
5872;1446;Savings;26.09.2023;$28.116,69
5873;1447;Savings;29.07.2025;$20.446,97
5874;1447;Checking;14.09.2025;$6.360,79
5875;1447;Credit Card;12.07.2025;-$5.684,11
5876;1448;Credit Card;7.03.2023;-$5.652,56
5877;1449;Checking;22.02.2026;$13.933,16
5878;1449;Savings;23.02.2026;$109.682,47
5879;1449;Credit Card;1.05.2026;-$5.443,26
5880;1450;Credit Card;1.05.2026;-$2.120,94
5881;1450;Savings;21.03.2026;$54.255,06
5882;1450;Checking;25.02.2026;$19.266,90
5883;1451;Checking;27.07.2023;$17.256,07
5884;1451;Savings;26.09.2023;$99.221,77
5885;1451;Credit Card;4.07.2023;-$5.449,91
5886;1452;Credit Card;14.05.2024;-$2.489,97
5887;1452;Checking;23.03.2024;$6.394,73
5888;1452;Savings;8.04.2024;$35.296,62
5889;1453;Credit Card;13.08.2023;-$4.125,12
5890;1453;Savings;19.04.2023;$110.737,73
5891;1454;Credit Card;21.01.2024;-$2.181,37
5892;1454;Checking;9.03.2024;$726,13
5893;1454;Savings;9.04.2024;$8.481,50
5894;1455;Checking;1.05.2026;$18.772,74
5895;1455;Savings;1.05.2026;$100.500,45
5896;1455;Credit Card;1.05.2026;-$6.218,75
5897;1456;Checking;28.06.2024;$17.429,65
5898;1456;Credit Card;20.10.2024;-$5.476,96
5899;1457;Checking;23.08.2025;$8.092,48
5900;1458;Savings;31.03.2023;$79.457,67
5901;1458;Credit Card;20.06.2023;-$655,81
5902;1459;Savings;19.12.2025;$81.535,86
5903;1459;Credit Card;20.03.2026;-$4.060,27
5904;1459;Checking;9.12.2025;$11.287,16
5905;1460;Credit Card;28.03.2023;-$5.999,13
5906;1460;Checking;7.05.2023;$14.148,25
5907;1461;Credit Card;21.08.2025;-$465,08
5908;1461;Checking;29.11.2025;$778,63
5909;1461;Savings;30.07.2025;$17.124,82
5910;1462;Savings;28.01.2026;$87.250,88
5911;1462;Checking;1.05.2026;$3.610,33
5912;1463;Checking;27.02.2024;$12.281,21
5913;1464;Savings;14.01.2025;$63.146,09
5914;1464;Credit Card;11.12.2024;-$2.442,13
5915;1465;Checking;18.04.2025;$16.097,87
5916;1465;Credit Card;10.06.2025;-$809,55
5917;1466;Credit Card;1.05.2026;-$3.601,64
5918;1466;Checking;8.04.2026;$13.493,86
5919;1467;Credit Card;6.04.2024;-$1.626,82
5920;1468;Credit Card;12.07.2025;-$4.039,11
5921;1469;Savings;24.05.2024;$57.667,63
5922;1470;Credit Card;29.03.2023;-$5.535,13
5923;1470;Savings;15.04.2023;$54.100,47
5924;1470;Checking;15.02.2023;$14.651,33
5925;1471;Savings;25.08.2023;$51.232,72
5926;1472;Savings;4.06.2023;$39.459,08
5927;1473;Checking;16.09.2024;$4.874,87
5928;1473;Credit Card;13.08.2024;-$6.155,72
5929;1473;Savings;24.08.2024;$101.300,14
5930;1474;Savings;25.08.2025;$24.393,38
5931;1474;Checking;21.06.2025;$705,19
5932;1474;Credit Card;10.07.2025;-$6.316,01
5933;1475;Credit Card;14.05.2023;-$2.876,66
5934;1475;Savings;23.09.2023;$56.812,90
5935;1475;Checking;28.05.2023;$5.276,42
5936;1476;Credit Card;28.08.2023;-$1.646,71
5937;1477;Savings;15.12.2024;$73.491,06
5938;1477;Checking;22.09.2024;$10.446,94
5939;1477;Credit Card;28.11.2024;-$6.176,51
5940;1478;Credit Card;12.03.2024;-$506,45
5941;1478;Checking;22.02.2024;$19.470,08
5942;1478;Savings;28.02.2024;$116.363,36
5943;1479;Savings;4.04.2023;$34.012,98
5944;1479;Checking;27.01.2023;$13.852,75
5945;1479;Credit Card;10.04.2023;-$3.780,62
5946;1480;Credit Card;28.03.2026;-$3.118,00
5947;1481;Checking;6.10.2024;$16.228,72
5948;1481;Savings;27.11.2024;$94.080,74
5949;1482;Savings;3.04.2026;$20.560,62
5950;1483;Checking;18.05.2024;$6.260,02
5951;1483;Savings;31.10.2024;$72.129,57
5952;1483;Credit Card;28.08.2024;-$2.421,38
5953;1484;Checking;27.12.2025;$7.117,62
5954;1484;Savings;28.10.2025;$91.889,41
5955;1484;Credit Card;18.12.2025;-$243,20
5956;1485;Savings;3.03.2024;$69.685,43
5957;1485;Credit Card;30.06.2024;-$5.990,78
5958;1486;Checking;14.10.2024;$19.500,86
5959;1487;Checking;24.11.2024;$17.951,98
5960;1487;Savings;15.02.2025;$106.056,37
5961;1487;Credit Card;13.01.2025;-$2.850,74
5962;1488;Savings;12.03.2026;$65.608,88
5963;1489;Credit Card;16.12.2025;-$6.270,73
5964;1489;Savings;3.09.2025;$114.374,15
5965;1490;Checking;22.09.2023;$14.321,39
5966;1490;Credit Card;30.06.2023;-$3.326,66
5967;1491;Credit Card;16.11.2023;-$846,29
5968;1491;Checking;7.12.2023;$5.898,23
5969;1492;Credit Card;1.07.2025;-$6.025,36
5970;1492;Checking;23.06.2025;$12.915,76
5971;1493;Checking;13.04.2024;$17.233,04
5972;1493;Credit Card;22.06.2024;-$5.316,81
5973;1493;Savings;8.08.2024;$61.028,14
5974;1494;Checking;1.01.2026;$4.759,32
5975;1494;Credit Card;19.10.2025;-$5.304,04
5976;1495;Checking;9.08.2025;$3.725,15
5977;1496;Savings;30.07.2025;$53.742,86
5978;1496;Checking;14.07.2025;$8.133,68
5979;1497;Credit Card;30.09.2023;-$4.417,20
5980;1497;Savings;13.05.2023;$81.777,18
5981;1498;Savings;12.02.2025;$11.549,37
5982;1498;Credit Card;5.05.2025;-$6.257,17
5983;1498;Checking;22.06.2025;$5.241,81
5984;1499;Checking;27.02.2026;$1.834,66
5985;1500;Credit Card;21.02.2026;-$6.058,67
5986;1500;Checking;13.01.2026;$18.373,57
5987;1501;Credit Card;4.06.2023;-$1.710,34
5988;1501;Checking;14.06.2023;$1.618,56
5989;1502;Savings;25.08.2025;$19.886,83
5990;1503;Checking;18.08.2025;$2.750,58
5991;1504;Checking;20.08.2024;$3.195,81
5992;1504;Credit Card;10.09.2024;-$4.866,77
5993;1504;Savings;13.10.2024;$36.954,86
5994;1505;Checking;19.04.2026;$386,40
5995;1505;Savings;27.04.2026;$21.044,78
5996;1505;Credit Card;1.05.2026;-$4.243,18
5997;1506;Savings;3.01.2026;$35.335,44
5998;1506;Checking;10.02.2026;$14.724,01
5999;1506;Credit Card;1.05.2026;-$172,16
6000;1507;Savings;1.05.2026;$79.731,20
6001;1508;Credit Card;14.05.2024;-$2.619,37
6002;1509;Savings;11.10.2025;$68.233,38
6003;1509;Credit Card;18.01.2026;-$5.103,94
6004;1509;Checking;6.12.2025;$14.980,85
6005;1510;Savings;29.04.2025;$116.975,98
6006;1511;Savings;29.03.2024;$73.513,10
6007;1512;Savings;5.06.2024;$33.260,18
6008;1512;Checking;27.06.2024;$14.097,71
6009;1513;Checking;25.06.2024;$11.102,31
6010;1514;Savings;3.11.2023;$49.229,76
6011;1514;Credit Card;23.07.2023;-$241,21
6012;1514;Checking;16.08.2023;$9.487,11
6013;1515;Savings;8.02.2024;$5.293,36
6014;1515;Checking;15.11.2023;$18.791,49
6015;1515;Credit Card;6.11.2023;-$1.809,59
6016;1516;Credit Card;1.05.2026;-$4.457,32
6017;1516;Checking;1.05.2026;$13.537,91
6018;1517;Checking;17.03.2024;$10.272,27
6019;1518;Checking;2.02.2024;$715,06
6020;1519;Savings;3.10.2023;$8.349,75
6021;1519;Checking;14.01.2024;$12.093,95
6022;1519;Credit Card;27.01.2024;-$3.298,84
6023;1520;Checking;30.05.2024;$1.167,41
6024;1520;Credit Card;12.07.2024;-$1.495,14
6025;1521;Savings;6.10.2023;$58.573,23
6026;1521;Checking;22.12.2023;$19.131,92
6027;1522;Credit Card;10.11.2023;-$3.430,88
6028;1522;Checking;18.10.2023;$15.060,10
6029;1523;Checking;2.06.2025;$18.584,40
6030;1524;Savings;24.09.2023;$70.933,46
6031;1524;Credit Card;1.12.2023;-$6.881,37
6032;1524;Checking;29.09.2023;$1.806,81
6033;1525;Savings;30.10.2024;$108.898,64
6034;1525;Checking;4.10.2024;$12.237,77
6035;1525;Credit Card;27.01.2025;-$1.460,75
6036;1526;Savings;5.07.2024;$35.507,61
6037;1527;Credit Card;17.12.2025;-$5.584,27
6038;1527;Checking;5.11.2025;$17.902,07
6039;1527;Savings;1.10.2025;$78.987,76
6040;1528;Checking;28.10.2024;$7.833,85
6041;1528;Savings;16.10.2024;$49.772,52
6042;1529;Savings;8.09.2025;$60.827,72
6043;1529;Checking;27.09.2025;$9.836,62
6044;1529;Credit Card;8.12.2025;-$2.153,90
6045;1530;Checking;3.04.2024;$3.552,51
6046;1530;Credit Card;20.02.2024;-$4.348,55
6047;1530;Savings;29.02.2024;$73.499,53
6048;1531;Checking;1.05.2026;$12.003,27
6049;1532;Credit Card;15.11.2025;-$2.883,21
6050;1533;Credit Card;3.07.2024;-$3.133,85
6051;1534;Checking;26.06.2024;$6.103,29
6052;1534;Credit Card;30.09.2024;-$3.928,10
6053;1534;Savings;21.09.2024;$11.696,69
6054;1535;Savings;22.06.2023;$52.610,36
6055;1535;Checking;26.06.2023;$6.590,67
6056;1535;Credit Card;27.05.2023;-$4.156,56
6057;1536;Savings;17.08.2025;$71.922,13
6058;1537;Savings;1.05.2026;$24.770,75
6059;1537;Checking;13.04.2026;$19.738,89
6060;1538;Savings;4.01.2026;$42.934,85
6061;1538;Checking;26.04.2026;$9.611,54
6062;1538;Credit Card;8.04.2026;-$1.487,92
6063;1539;Checking;7.03.2024;$5.839,15
6064;1540;Savings;19.01.2026;$52.108,07
6065;1540;Checking;10.02.2026;$7.888,92
6066;1541;Checking;10.06.2025;$2.675,44
6067;1541;Credit Card;2.05.2025;-$6.364,59
6068;1542;Checking;1.05.2026;$12.762,47
6069;1542;Savings;1.05.2026;$8.520,51
6070;1542;Credit Card;1.03.2026;-$164,36
